uid,domainID,siteID,namedLocation,eventID,samplingImpractical,replicateNumber,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,elevation,elevationUncertainty,startDate,samplingProtocolVersion,measurementLocation,measurementDirection,totalDensiometerPoints,coveredDensiometerPoints,canopyCoverPercent,remarks,collectedBy,recordedBy,dataQF
"5ee24528-ae21-48fa-868e-218554a98415","D18","OKSR","OKSR.AOS.riparian.transect.10","OKSR.10.20200807.C",,1,68.668598,-149.153095,"WGS84",0.1,771.3,0.1,"2020-08-07T22:00Z","NEON.DOC.003826vE","Center","river Left",17,0,0.0,,"esHShqwTCLyyPCgpeCa41mI6LkWuockx","esHShqwTCLw28LpTzPCKu0rGSr6MTOex",
"01fecc40-d010-4cfa-a999-25c04731f0c7","D18","OKSR","OKSR.AOS.riparian.transect.09","OKSR.09.20200807.R",,1,68.668880,-149.151299,"WGS84",0.1,770.7,0.1,"2020-08-07T22:00Z","NEON.DOC.003826vE","Right Bank","river Right",17,0,0.0,,"esHShqwTCLyyPCgpeCa41mI6LkWuockx","esHShqwTCLw28LpTzPCKu0rGSr6MTOex",
"c21ad713-f74b-4c95-8a33-1a38629811f9","D18","OKSR","OKSR.AOS.riparian.transect.07","OKSR.07.20200807.R",,1,68.669283,-149.146855,"WGS84",0.3,768.9,0.5,"2020-08-07T22:00Z","NEON.DOC.003826vE","Right Bank","river Right",17,0,0.0,,"esHShqwTCLyyPCgpeCa41mI6LkWuockx","esHShqwTCLw28LpTzPCKu0rGSr6MTOex",
"b55f2f0e-295b-46c0-bea7-ccb560e4720e","D18","OKSR","OKSR.AOS.riparian.transect.05","OKSR.05.20200807.R",,1,68.669203,-149.144317,"WGS84",0.4,768.1,0.6,"2020-08-07T22:00Z","NEON.DOC.003826vE","Right Bank","river Right",17,0,0.0,,"esHShqwTCLyyPCgpeCa41mI6LkWuockx","esHShqwTCLw28LpTzPCKu0rGSr6MTOex",
"55f6036c-b726-41c1-8f6d-e26817e4f9c5","D18","OKSR","OKSR.AOS.riparian.transect.01","OKSR.01.20200807.R",,1,68.671416,-149.137117,"WGS84",0.1,765.9,0.1,"2020-08-07T22:00Z","NEON.DOC.003826vE","Right Bank","river Right",17,0,0.0,,"esHShqwTCLyyPCgpeCa41mI6LkWuockx","esHShqwTCLw28LpTzPCKu0rGSr6MTOex",
"2e6c0011-98d6-43fd-ae5f-7dd77cddfe19","D18","OKSR","OKSR.AOS.riparian.transect.05","OKSR.05.20200807.C",,1,68.669203,-149.144317,"WGS84",0.4,768.1,0.6,"2020-08-07T22:00Z","NEON.DOC.003826vE","Center","downstream",17,0,0.0,,"esHShqwTCLyyPCgpeCa41mI6LkWuockx","esHShqwTCLw28LpTzPCKu0rGSr6MTOex",
"c111558f-7ef3-466e-8c59-8f9025b54750","D18","OKSR","OKSR.AOS.riparian.transect.09","OKSR.09.20200807.C",,1,68.668880,-149.151299,"WGS84",0.1,770.7,0.1,"2020-08-07T22:00Z","NEON.DOC.003826vE","Center","river Left",17,0,0.0,,"esHShqwTCLyyPCgpeCa41mI6LkWuockx","esHShqwTCLw28LpTzPCKu0rGSr6MTOex",
"07deb1b5-07d5-4928-adca-604791f7c988","D18","OKSR","OKSR.AOS.riparian.transect.03","OKSR.03.20200807.C",,1,68.670368,-149.140758,"WGS84",0.4,767.7,0.5,"2020-08-07T22:00Z","NEON.DOC.003826vE","Center","downstream",17,0,0.0,,"esHShqwTCLyyPCgpeCa41mI6LkWuockx","esHShqwTCLw28LpTzPCKu0rGSr6MTOex",
"d4352a3f-8002-4c38-8df5-ad6c5a0d6f7b","D18","OKSR","OKSR.AOS.riparian.transect.01","OKSR.01.20200807.C",,1,68.671416,-149.137117,"WGS84",0.1,765.9,0.1,"2020-08-07T22:00Z","NEON.DOC.003826vE","Center","river Left",17,0,0.0,,"esHShqwTCLyyPCgpeCa41mI6LkWuockx","esHShqwTCLw28LpTzPCKu0rGSr6MTOex",
"509a3e9a-f314-4308-ace5-8088d0348548","D18","OKSR","OKSR.AOS.riparian.transect.05","OKSR.05.20200807.L",,1,68.669203,-149.144317,"WGS84",0.4,768.1,0.6,"2020-08-07T22:00Z","NEON.DOC.003826vE","Left Bank","river Left",17,0,0.0,,"esHShqwTCLyyPCgpeCa41mI6LkWuockx","esHShqwTCLw28LpTzPCKu0rGSr6MTOex",
"62273944-6188-4352-9e21-5d1527af232b","D18","OKSR","OKSR.AOS.riparian.transect.01","OKSR.01.20200807.C",,1,68.671416,-149.137117,"WGS84",0.1,765.9,0.1,"2020-08-07T22:00Z","NEON.DOC.003826vE","Center","river Right",17,0,0.0,,"esHShqwTCLyyPCgpeCa41mI6LkWuockx","esHShqwTCLw28LpTzPCKu0rGSr6MTOex",
"460077b9-c29c-4ff4-93a8-c3fd3945f7b4","D18","OKSR","OKSR.AOS.riparian.transect.09","OKSR.09.20200807.L",,1,68.668880,-149.151299,"WGS84",0.1,770.7,0.1,"2020-08-07T22:00Z","NEON.DOC.003826vE","Left Bank","river Left",17,0,0.0,,"esHShqwTCLyyPCgpeCa41mI6LkWuockx","esHShqwTCLw28LpTzPCKu0rGSr6MTOex",
"d3865ab1-4723-457e-9496-271ed2efbe82","D18","OKSR","OKSR.AOS.riparian.transect.02","OKSR.02.20200807.C",,1,68.670851,-149.138767,"WGS84",0.4,766.3,0.6,"2020-08-07T22:00Z","NEON.DOC.003826vE","Center","upstream",17,0,0.0,,"esHShqwTCLyyPCgpeCa41mI6LkWuockx","esHShqwTCLw28LpTzPCKu0rGSr6MTOex",
"866e60c9-7a9b-4e5e-b809-3f55caf89dc2","D18","OKSR","OKSR.AOS.riparian.transect.04","OKSR.04.20200807.C",,1,68.669612,-149.141683,"WGS84",0.4,767.8,0.4,"2020-08-07T22:00Z","NEON.DOC.003826vE","Center","upstream",17,0,0.0,,"esHShqwTCLyyPCgpeCa41mI6LkWuockx","esHShqwTCLw28LpTzPCKu0rGSr6MTOex",
"cd80dc90-f814-46b8-ae41-30fe0ad4cf4f","D18","OKSR","OKSR.AOS.riparian.transect.03","OKSR.03.20200807.C",,1,68.670368,-149.140758,"WGS84",0.4,767.7,0.5,"2020-08-07T22:00Z","NEON.DOC.003826vE","Center","river Right",17,0,0.0,,"esHShqwTCLyyPCgpeCa41mI6LkWuockx","esHShqwTCLw28LpTzPCKu0rGSr6MTOex",
"527c9265-80d3-4db4-925b-13cc8eb77a9d","D18","OKSR","OKSR.AOS.riparian.transect.02","OKSR.02.20200807.R",,1,68.670851,-149.138767,"WGS84",0.4,766.3,0.6,"2020-08-07T22:00Z","NEON.DOC.003826vE","Right Bank","river Right",17,0,0.0,,"esHShqwTCLyyPCgpeCa41mI6LkWuockx","esHShqwTCLw28LpTzPCKu0rGSr6MTOex",
"e7a7fa15-0f0c-4bbc-b8d7-8af4a92fcf39","D18","OKSR","OKSR.AOS.riparian.transect.04","OKSR.04.20200807.C",,1,68.669612,-149.141683,"WGS84",0.4,767.8,0.4,"2020-08-07T22:00Z","NEON.DOC.003826vE","Center","river Left",17,0,0.0,,"esHShqwTCLyyPCgpeCa41mI6LkWuockx","esHShqwTCLw28LpTzPCKu0rGSr6MTOex",
"da094fa4-1d07-4208-80bd-0e39402bcca4","D18","OKSR","OKSR.AOS.riparian.transect.03","OKSR.03.20200807.R",,1,68.670368,-149.140758,"WGS84",0.4,767.7,0.5,"2020-08-07T22:00Z","NEON.DOC.003826vE","Right Bank","river Right",17,0,0.0,,"esHShqwTCLyyPCgpeCa41mI6LkWuockx","esHShqwTCLw28LpTzPCKu0rGSr6MTOex",
"c44d45fb-76f9-47ff-a1ad-052cc60eae3f","D18","OKSR","OKSR.AOS.riparian.transect.02","OKSR.02.20200807.C",,1,68.670851,-149.138767,"WGS84",0.4,766.3,0.6,"2020-08-07T22:00Z","NEON.DOC.003826vE","Center","downstream",17,0,0.0,,"esHShqwTCLyyPCgpeCa41mI6LkWuockx","esHShqwTCLw28LpTzPCKu0rGSr6MTOex",
"f4f22c21-8c3f-4b1c-8183-91afaffcc36d","D18","OKSR","OKSR.AOS.riparian.transect.03","OKSR.03.20200807.C",,1,68.670368,-149.140758,"WGS84",0.4,767.7,0.5,"2020-08-07T22:00Z","NEON.DOC.003826vE","Center","river Left",17,0,0.0,,"esHShqwTCLyyPCgpeCa41mI6LkWuockx","esHShqwTCLw28LpTzPCKu0rGSr6MTOex",
"1fa68923-1ac6-4039-bfe2-6c6f56ded9b2","D18","OKSR","OKSR.AOS.riparian.transect.05","OKSR.05.20200807.C",,1,68.669203,-149.144317,"WGS84",0.4,768.1,0.6,"2020-08-07T22:00Z","NEON.DOC.003826vE","Center","river Left",17,0,0.0,,"esHShqwTCLyyPCgpeCa41mI6LkWuockx","esHShqwTCLw28LpTzPCKu0rGSr6MTOex",
"b22cae30-863d-4ea2-ae2a-989e95a89c5c","D18","OKSR","OKSR.AOS.riparian.transect.01","OKSR.01.20200807.C",,1,68.671416,-149.137117,"WGS84",0.1,765.9,0.1,"2020-08-07T22:00Z","NEON.DOC.003826vE","Center","upstream",17,0,0.0,,"esHShqwTCLyyPCgpeCa41mI6LkWuockx","esHShqwTCLw28LpTzPCKu0rGSr6MTOex",
"a1e395c8-2326-4260-b899-3b2eb97c2f84","D18","OKSR","OKSR.AOS.riparian.transect.09","OKSR.09.20200807.C",,1,68.668880,-149.151299,"WGS84",0.1,770.7,0.1,"2020-08-07T22:00Z","NEON.DOC.003826vE","Center","upstream",17,0,0.0,,"esHShqwTCLyyPCgpeCa41mI6LkWuockx","esHShqwTCLw28LpTzPCKu0rGSr6MTOex",
"691b3ce9-d706-44aa-9f36-3edc7470e55b","D18","OKSR","OKSR.AOS.riparian.transect.05","OKSR.05.20200807.C",,1,68.669203,-149.144317,"WGS84",0.4,768.1,0.6,"2020-08-07T22:00Z","NEON.DOC.003826vE","Center","upstream",17,0,0.0,,"esHShqwTCLyyPCgpeCa41mI6LkWuockx","esHShqwTCLw28LpTzPCKu0rGSr6MTOex",
"d0900bc7-5e40-48b4-bf33-5f46f35e5f28","D18","OKSR","OKSR.AOS.riparian.transect.05","OKSR.05.20200807.C",,1,68.669203,-149.144317,"WGS84",0.4,768.1,0.6,"2020-08-07T22:00Z","NEON.DOC.003826vE","Center","river Right",17,0,0.0,,"esHShqwTCLyyPCgpeCa41mI6LkWuockx","esHShqwTCLw28LpTzPCKu0rGSr6MTOex",
"5371fcd2-e427-49a5-89db-15ad86517306","D18","OKSR","OKSR.AOS.riparian.transect.07","OKSR.07.20200807.C",,1,68.669283,-149.146855,"WGS84",0.3,768.9,0.5,"2020-08-07T22:00Z","NEON.DOC.003826vE","Center","downstream",17,0,0.0,,"esHShqwTCLyyPCgpeCa41mI6LkWuockx","esHShqwTCLw28LpTzPCKu0rGSr6MTOex",
"f529e841-f24b-4188-9fe8-bc027475548d","D18","OKSR","OKSR.AOS.riparian.transect.04","OKSR.04.20200807.L",,1,68.669612,-149.141683,"WGS84",0.4,767.8,0.4,"2020-08-07T22:00Z","NEON.DOC.003826vE","Left Bank","river Left",17,0,0.0,,"esHShqwTCLyyPCgpeCa41mI6LkWuockx","esHShqwTCLw28LpTzPCKu0rGSr6MTOex",
"37a4cd17-ba27-442e-8886-84f9b7158af6","D18","OKSR","OKSR.AOS.riparian.transect.02","OKSR.02.20200807.C",,1,68.670851,-149.138767,"WGS84",0.4,766.3,0.6,"2020-08-07T22:00Z","NEON.DOC.003826vE","Center","river Right",17,0,0.0,,"esHShqwTCLyyPCgpeCa41mI6LkWuockx","esHShqwTCLw28LpTzPCKu0rGSr6MTOex",
"22391609-5d9a-4c65-a323-98368927a5aa","D18","OKSR","OKSR.AOS.riparian.transect.02","OKSR.02.20200807.C",,1,68.670851,-149.138767,"WGS84",0.4,766.3,0.6,"2020-08-07T22:00Z","NEON.DOC.003826vE","Center","river Left",17,0,0.0,,"esHShqwTCLyyPCgpeCa41mI6LkWuockx","esHShqwTCLw28LpTzPCKu0rGSr6MTOex",
"c506c72a-9bf1-409c-a870-293490c1d343","D18","OKSR","OKSR.AOS.riparian.transect.06","OKSR.06.20200807.C",,1,68.669145,-149.144536,"WGS84",0.3,768.3,0.5,"2020-08-07T22:00Z","NEON.DOC.003826vE","Center","upstream",17,0,0.0,,"esHShqwTCLyyPCgpeCa41mI6LkWuockx","esHShqwTCLw28LpTzPCKu0rGSr6MTOex",
"19d3d406-635d-4e34-be78-4e224eedd448","D18","OKSR","OKSR.AOS.riparian.transect.08","OKSR.08.20200807.L",,1,68.669043,-149.149262,"WGS84",0.4,769.2,0.6,"2020-08-07T22:00Z","NEON.DOC.003826vE","Left Bank","river Left",17,0,0.0,,"esHShqwTCLyyPCgpeCa41mI6LkWuockx","esHShqwTCLw28LpTzPCKu0rGSr6MTOex",
"8ac34f18-4bc2-4ad6-b040-2bdead588c0e","D18","OKSR","OKSR.AOS.riparian.transect.09","OKSR.09.20200807.C",,1,68.668880,-149.151299,"WGS84",0.1,770.7,0.1,"2020-08-07T22:00Z","NEON.DOC.003826vE","Center","river Right",17,0,0.0,,"esHShqwTCLyyPCgpeCa41mI6LkWuockx","esHShqwTCLw28LpTzPCKu0rGSr6MTOex",
"b1ba60dd-d357-4c04-9941-d3a754c8c2e6","D18","OKSR","OKSR.AOS.riparian.transect.10","OKSR.10.20200807.L",,1,68.668598,-149.153095,"WGS84",0.1,771.3,0.1,"2020-08-07T22:00Z","NEON.DOC.003826vE","Left Bank","river Left",17,0,0.0,,"esHShqwTCLyyPCgpeCa41mI6LkWuockx","esHShqwTCLw28LpTzPCKu0rGSr6MTOex",
"a2dd860e-4268-44f0-bce5-57f76ebd3ec6","D18","OKSR","OKSR.AOS.riparian.transect.10","OKSR.10.20200807.C",,1,68.668598,-149.153095,"WGS84",0.1,771.3,0.1,"2020-08-07T22:00Z","NEON.DOC.003826vE","Center","river Left",17,0,0.0,,"esHShqwTCLyyPCgpeCa41mI6LkWuockx","esHShqwTCLw28LpTzPCKu0rGSr6MTOex",
"73af6885-2ff0-4b77-a055-ef64aa7e0b32","D18","OKSR","OKSR.AOS.riparian.transect.08","OKSR.08.20200807.C",,1,68.669043,-149.149262,"WGS84",0.4,769.2,0.6,"2020-08-07T22:00Z","NEON.DOC.003826vE","Center","downstream",17,0,0.0,,"esHShqwTCLyyPCgpeCa41mI6LkWuockx","esHShqwTCLw28LpTzPCKu0rGSr6MTOex",
"2b977061-ee02-41db-843b-277777822875","D18","OKSR","OKSR.AOS.riparian.transect.04","OKSR.04.20200807.R",,1,68.669612,-149.141683,"WGS84",0.4,767.8,0.4,"2020-08-07T22:00Z","NEON.DOC.003826vE","Right Bank","river Right",17,0,0.0,,"esHShqwTCLyyPCgpeCa41mI6LkWuockx","esHShqwTCLw28LpTzPCKu0rGSr6MTOex",
"105dd6f2-3e01-418f-a47b-11750e25e9bd","D18","OKSR","OKSR.AOS.riparian.transect.04","OKSR.04.20200807.C",,1,68.669612,-149.141683,"WGS84",0.4,767.8,0.4,"2020-08-07T22:00Z","NEON.DOC.003826vE","Center","river Right",17,0,0.0,,"esHShqwTCLyyPCgpeCa41mI6LkWuockx","esHShqwTCLw28LpTzPCKu0rGSr6MTOex",
"a2ac0659-2602-48e6-b4e5-14abe7362d39","D18","OKSR","OKSR.AOS.riparian.transect.06","OKSR.06.20200807.C",,1,68.669145,-149.144536,"WGS84",0.3,768.3,0.5,"2020-08-07T22:00Z","NEON.DOC.003826vE","Center","river Left",17,0,0.0,,"esHShqwTCLyyPCgpeCa41mI6LkWuockx","esHShqwTCLw28LpTzPCKu0rGSr6MTOex",
"2085ad05-35a9-495b-bb90-cbd23042b5fe","D18","OKSR","OKSR.AOS.riparian.transect.07","OKSR.07.20200807.C",,1,68.669283,-149.146855,"WGS84",0.3,768.9,0.5,"2020-08-07T22:00Z","NEON.DOC.003826vE","Center","river Right",17,0,0.0,,"esHShqwTCLyyPCgpeCa41mI6LkWuockx","esHShqwTCLw28LpTzPCKu0rGSr6MTOex",
"d03e458c-6b47-4c50-a735-738f408ad9f3","D18","OKSR","OKSR.AOS.riparian.transect.03","OKSR.03.20200807.C",,1,68.670368,-149.140758,"WGS84",0.4,767.7,0.5,"2020-08-07T22:00Z","NEON.DOC.003826vE","Center","upstream",17,0,0.0,,"esHShqwTCLyyPCgpeCa41mI6LkWuockx","esHShqwTCLw28LpTzPCKu0rGSr6MTOex",
"94c96061-f894-4530-b656-4397af8b5bda","D18","OKSR","OKSR.AOS.riparian.transect.10","OKSR.10.20200807.R",,1,68.668598,-149.153095,"WGS84",0.1,771.3,0.1,"2020-08-07T22:00Z","NEON.DOC.003826vE","Right Bank","river Right",17,0,0.0,,"esHShqwTCLyyPCgpeCa41mI6LkWuockx","esHShqwTCLw28LpTzPCKu0rGSr6MTOex",
"29b6b573-e595-4bae-b71c-00741d555175","D18","OKSR","OKSR.AOS.riparian.transect.06","OKSR.06.20200807.R",,1,68.669145,-149.144536,"WGS84",0.3,768.3,0.5,"2020-08-07T22:00Z","NEON.DOC.003826vE","Right Bank","river Right",17,0,0.0,,"esHShqwTCLyyPCgpeCa41mI6LkWuockx","esHShqwTCLw28LpTzPCKu0rGSr6MTOex",
"9e417edd-7607-47a3-8903-574a49402f71","D18","OKSR","OKSR.AOS.riparian.transect.08","OKSR.08.20200807.C",,1,68.669043,-149.149262,"WGS84",0.4,769.2,0.6,"2020-08-07T22:00Z","NEON.DOC.003826vE","Center","river Right",17,0,0.0,,"esHShqwTCLyyPCgpeCa41mI6LkWuockx","esHShqwTCLw28LpTzPCKu0rGSr6MTOex",
"3c9658fd-45b7-467d-89d3-116f1cf0a951","D18","OKSR","OKSR.AOS.riparian.transect.07","OKSR.07.20200807.L",,1,68.669283,-149.146855,"WGS84",0.3,768.9,0.5,"2020-08-07T22:00Z","NEON.DOC.003826vE","Left Bank","river Left",17,0,0.0,,"esHShqwTCLyyPCgpeCa41mI6LkWuockx","esHShqwTCLw28LpTzPCKu0rGSr6MTOex",
"a2fcc2a4-eed8-4dea-b096-bb37cafcd0bb","D18","OKSR","OKSR.AOS.riparian.transect.10","OKSR.10.20200807.C",,1,68.668598,-149.153095,"WGS84",0.1,771.3,0.1,"2020-08-07T22:00Z","NEON.DOC.003826vE","Center","river Right",17,0,0.0,,"esHShqwTCLyyPCgpeCa41mI6LkWuockx","esHShqwTCLw28LpTzPCKu0rGSr6MTOex",
"a9e3cc8b-b4fb-453f-8ed0-a208121457d4","D18","OKSR","OKSR.AOS.riparian.transect.10","OKSR.10.20200807.C",,1,68.668598,-149.153095,"WGS84",0.1,771.3,0.1,"2020-08-07T22:00Z","NEON.DOC.003826vE","Center","upstream",17,0,0.0,,"esHShqwTCLyyPCgpeCa41mI6LkWuockx","esHShqwTCLw28LpTzPCKu0rGSr6MTOex",
"f31ba99e-7445-469f-b16f-bd6a34bc7188","D18","OKSR","OKSR.AOS.riparian.transect.08","OKSR.08.20200807.C",,1,68.669043,-149.149262,"WGS84",0.4,769.2,0.6,"2020-08-07T22:00Z","NEON.DOC.003826vE","Center","river Left",17,0,0.0,,"esHShqwTCLyyPCgpeCa41mI6LkWuockx","esHShqwTCLw28LpTzPCKu0rGSr6MTOex",
"e48667ca-bfa9-42ce-8b17-d8c41c4cf13f","D18","OKSR","OKSR.AOS.riparian.transect.01","OKSR.01.20200807.L",,1,68.671416,-149.137117,"WGS84",0.1,765.9,0.1,"2020-08-07T22:00Z","NEON.DOC.003826vE","Left Bank","river Left",17,0,0.0,,"esHShqwTCLyyPCgpeCa41mI6LkWuockx","esHShqwTCLw28LpTzPCKu0rGSr6MTOex",
"c95a4051-8259-43ae-bb25-ec92b03b113b","D18","OKSR","OKSR.AOS.riparian.transect.08","OKSR.08.20200807.R",,1,68.669043,-149.149262,"WGS84",0.4,769.2,0.6,"2020-08-07T22:00Z","NEON.DOC.003826vE","Right Bank","river Right",17,0,0.0,,"esHShqwTCLyyPCgpeCa41mI6LkWuockx","esHShqwTCLw28LpTzPCKu0rGSr6MTOex",
"f859ab19-d6a5-4500-a60d-f07bd6e48203","D18","OKSR","OKSR.AOS.riparian.transect.02","OKSR.02.20200807.L",,1,68.670851,-149.138767,"WGS84",0.4,766.3,0.6,"2020-08-07T22:00Z","NEON.DOC.003826vE","Left Bank","river Left",17,0,0.0,,"esHShqwTCLyyPCgpeCa41mI6LkWuockx","esHShqwTCLw28LpTzPCKu0rGSr6MTOex",
