uid,domainID,siteID,namedLocation,eventID,samplingImpractical,replicateNumber,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,elevation,elevationUncertainty,startDate,samplingProtocolVersion,measurementLocation,measurementDirection,totalDensiometerPoints,coveredDensiometerPoints,canopyCoverPercent,remarks,collectedBy,recordedBy,dataQF
"32762c52-9d96-4650-bd7c-d950c28fd629","D18","OKSR","OKSR.AOS.riparian.transect.01","OKSR.01.20190708.R",,1,68.671416,-149.137117,"WGS84",0.1,765.9,0.1,"2019-07-08T18:47Z","NEON.DOC.003826vC","Right Bank","river Right",17,0,0.0,,"esHShqwTCLw28LpTzPCKu0rGSr6MTOex","esHShqwTCLwhkQJESR/lNcpHYCY5fN2a",
"e971cf5a-1581-47bb-8869-f818dae60877","D18","OKSR","OKSR.AOS.riparian.transect.02","OKSR.02.20190708.R",,1,68.670851,-149.138767,"WGS84",0.4,766.3,0.6,"2019-07-08T18:47Z","NEON.DOC.003826vC","Right Bank","river Right",17,0,0.0,,"esHShqwTCLw28LpTzPCKu0rGSr6MTOex","esHShqwTCLwhkQJESR/lNcpHYCY5fN2a",
"bc5c55e4-c628-4fa0-81ff-a2703b3cfce1","D18","OKSR","OKSR.AOS.riparian.transect.05","OKSR.05.20190708.L",,1,68.669203,-149.144317,"WGS84",0.4,768.1,0.6,"2019-07-08T18:47Z","NEON.DOC.003826vC","Left Bank","river Left",17,0,0.0,,"esHShqwTCLw28LpTzPCKu0rGSr6MTOex","esHShqwTCLwhkQJESR/lNcpHYCY5fN2a",
"a22c6205-915e-4edf-bd60-0557ae41ddc0","D18","OKSR","OKSR.AOS.riparian.transect.05","OKSR.05.20190708.C",,1,68.669203,-149.144317,"WGS84",0.4,768.1,0.6,"2019-07-08T18:47Z","NEON.DOC.003826vC","Center","upstream",17,0,0.0,,"esHShqwTCLw28LpTzPCKu0rGSr6MTOex","esHShqwTCLwhkQJESR/lNcpHYCY5fN2a",
"2cb34a9e-5ee2-456b-a900-65769b9bf43d","D18","OKSR","OKSR.AOS.riparian.transect.09","OKSR.09.20190708.L",,1,68.668880,-149.151299,"WGS84",0.1,770.7,0.1,"2019-07-08T18:47Z","NEON.DOC.003826vC","Left Bank","river Left",17,0,0.0,,"esHShqwTCLw28LpTzPCKu0rGSr6MTOex","esHShqwTCLwhkQJESR/lNcpHYCY5fN2a",
"92196a53-9b02-49b1-8607-4db73e9c12be","D18","OKSR","OKSR.AOS.riparian.transect.07","OKSR.07.20190708.C",,1,68.669283,-149.146855,"WGS84",0.3,768.9,0.5,"2019-07-08T18:47Z","NEON.DOC.003826vC","Center","river Left",17,0,0.0,,"esHShqwTCLw28LpTzPCKu0rGSr6MTOex","esHShqwTCLwhkQJESR/lNcpHYCY5fN2a",
"ea3e2035-d326-42fa-9983-22f55f88c756","D18","OKSR","OKSR.AOS.riparian.transect.09","OKSR.09.20190708.C",,1,68.668880,-149.151299,"WGS84",0.1,770.7,0.1,"2019-07-08T18:47Z","NEON.DOC.003826vC","Center","river Left",17,0,0.0,,"esHShqwTCLw28LpTzPCKu0rGSr6MTOex","esHShqwTCLwhkQJESR/lNcpHYCY5fN2a",
"124a577b-0f8a-40fd-9a14-20b9824bd60b","D18","OKSR","OKSR.AOS.riparian.transect.10","OKSR.10.20190708.C",,1,68.668598,-149.153095,"WGS84",0.1,771.3,0.1,"2019-07-08T18:47Z","NEON.DOC.003826vC","Center","river Left",17,0,0.0,,"esHShqwTCLw28LpTzPCKu0rGSr6MTOex","esHShqwTCLwhkQJESR/lNcpHYCY5fN2a",
"074d8dbb-45bc-4e55-874e-239eb79beffd","D18","OKSR","OKSR.AOS.riparian.transect.03","OKSR.03.20190708.L",,1,68.670368,-149.140758,"WGS84",0.4,767.7,0.5,"2019-07-08T18:47Z","NEON.DOC.003826vC","Left Bank","river Left",17,0,0.0,,"esHShqwTCLw28LpTzPCKu0rGSr6MTOex","esHShqwTCLwhkQJESR/lNcpHYCY5fN2a",
"59a9dcaa-154a-4875-93da-1538416e70c3","D18","OKSR","OKSR.AOS.riparian.transect.08","OKSR.08.20190708.L",,1,68.669043,-149.149262,"WGS84",0.4,769.2,0.6,"2019-07-08T18:47Z","NEON.DOC.003826vC","Left Bank","river Left",17,0,0.0,,"esHShqwTCLw28LpTzPCKu0rGSr6MTOex","esHShqwTCLwhkQJESR/lNcpHYCY5fN2a",
"23d06ab0-2f46-443a-ba28-bb6aa228a313","D18","OKSR","OKSR.AOS.riparian.transect.07","OKSR.07.20190708.C",,1,68.669283,-149.146855,"WGS84",0.3,768.9,0.5,"2019-07-08T18:47Z","NEON.DOC.003826vC","Center","downstream",17,0,0.0,,"esHShqwTCLw28LpTzPCKu0rGSr6MTOex","esHShqwTCLwhkQJESR/lNcpHYCY5fN2a",
"e47841ba-128b-4c68-a968-d10d159b46c1","D18","OKSR","OKSR.AOS.riparian.transect.04","OKSR.04.20190708.L",,1,68.669612,-149.141683,"WGS84",0.4,767.8,0.4,"2019-07-08T18:47Z","NEON.DOC.003826vC","Left Bank","river Left",17,0,0.0,,"esHShqwTCLw28LpTzPCKu0rGSr6MTOex","esHShqwTCLwhkQJESR/lNcpHYCY5fN2a",
"3c84f8a1-6be6-4e74-b41a-1c5ab23df32f","D18","OKSR","OKSR.AOS.riparian.transect.04","OKSR.04.20190708.R",,1,68.669612,-149.141683,"WGS84",0.4,767.8,0.4,"2019-07-08T18:47Z","NEON.DOC.003826vC","Right Bank","river Right",17,0,0.0,,"esHShqwTCLw28LpTzPCKu0rGSr6MTOex","esHShqwTCLwhkQJESR/lNcpHYCY5fN2a",
"8814355a-61fd-4b19-939d-0d97bbbbfb1d","D18","OKSR","OKSR.AOS.riparian.transect.09","OKSR.09.20190708.C",,1,68.668880,-149.151299,"WGS84",0.1,770.7,0.1,"2019-07-08T18:47Z","NEON.DOC.003826vC","Center","river Right",17,0,0.0,,"esHShqwTCLw28LpTzPCKu0rGSr6MTOex","esHShqwTCLwhkQJESR/lNcpHYCY5fN2a",
"b1220d23-df66-48a1-bec2-69aefedcca2a","D18","OKSR","OKSR.AOS.riparian.transect.06","OKSR.06.20190708.C",,1,68.669145,-149.144536,"WGS84",0.3,768.3,0.5,"2019-07-08T18:47Z","NEON.DOC.003826vC","Center","river Left",17,0,0.0,,"esHShqwTCLw28LpTzPCKu0rGSr6MTOex","esHShqwTCLwhkQJESR/lNcpHYCY5fN2a",
"2697b0bc-136b-4ad1-9828-0a6c24890a97","D18","OKSR","OKSR.AOS.riparian.transect.04","OKSR.04.20190708.C",,1,68.669612,-149.141683,"WGS84",0.4,767.8,0.4,"2019-07-08T18:47Z","NEON.DOC.003826vC","Center","downstream",17,0,0.0,,"esHShqwTCLw28LpTzPCKu0rGSr6MTOex","esHShqwTCLwhkQJESR/lNcpHYCY5fN2a",
"5d1ec220-2a9a-4548-8a53-baaf1a8c8816","D18","OKSR","OKSR.AOS.riparian.transect.10","OKSR.10.20190708.C",,1,68.668598,-149.153095,"WGS84",0.1,771.3,0.1,"2019-07-08T18:47Z","NEON.DOC.003826vC","Center","river Right",17,0,0.0,,"esHShqwTCLw28LpTzPCKu0rGSr6MTOex","esHShqwTCLwhkQJESR/lNcpHYCY5fN2a",
"d418229a-c1db-48f2-907f-c096ea7e1332","D18","OKSR","OKSR.AOS.riparian.transect.10","OKSR.10.20190708.L",,1,68.668598,-149.153095,"WGS84",0.1,771.3,0.1,"2019-07-08T18:47Z","NEON.DOC.003826vC","Left Bank","river Left",17,0,0.0,,"esHShqwTCLw28LpTzPCKu0rGSr6MTOex","esHShqwTCLwhkQJESR/lNcpHYCY5fN2a",
"53e1cd41-54db-4ee7-97c6-1f4260f5b2f9","D18","OKSR","OKSR.AOS.riparian.transect.03","OKSR.03.20190708.C",,1,68.670368,-149.140758,"WGS84",0.4,767.7,0.5,"2019-07-08T18:47Z","NEON.DOC.003826vC","Center","downstream",17,0,0.0,,"esHShqwTCLw28LpTzPCKu0rGSr6MTOex","esHShqwTCLwhkQJESR/lNcpHYCY5fN2a",
"43f582be-5b9f-43d2-978b-2dbb90d3f094","D18","OKSR","OKSR.AOS.riparian.transect.08","OKSR.08.20190708.C",,1,68.669043,-149.149262,"WGS84",0.4,769.2,0.6,"2019-07-08T18:47Z","NEON.DOC.003826vC","Center","downstream",17,0,0.0,,"esHShqwTCLw28LpTzPCKu0rGSr6MTOex","esHShqwTCLwhkQJESR/lNcpHYCY5fN2a",
"7ed2cce4-8848-443c-9720-e66ca0d4e191","D18","OKSR","OKSR.AOS.riparian.transect.01","OKSR.01.20190708.L",,1,68.671416,-149.137117,"WGS84",0.1,765.9,0.1,"2019-07-08T18:47Z","NEON.DOC.003826vC","Left Bank","river Left",17,0,0.0,,"esHShqwTCLw28LpTzPCKu0rGSr6MTOex","esHShqwTCLwhkQJESR/lNcpHYCY5fN2a",
"0f9ceb3f-a95f-4a49-87ab-63278d20492f","D18","OKSR","OKSR.AOS.riparian.transect.02","OKSR.02.20190708.C",,1,68.670851,-149.138767,"WGS84",0.4,766.3,0.6,"2019-07-08T18:47Z","NEON.DOC.003826vC","Center","river Right",17,0,0.0,,"esHShqwTCLw28LpTzPCKu0rGSr6MTOex","esHShqwTCLwhkQJESR/lNcpHYCY5fN2a",
"203cdba5-6b95-45e4-b3e6-6d546dd6395a","D18","OKSR","OKSR.AOS.riparian.transect.10","OKSR.10.20190708.C",,1,68.668598,-149.153095,"WGS84",0.1,771.3,0.1,"2019-07-08T18:47Z","NEON.DOC.003826vC","Center","upstream",17,0,0.0,,"esHShqwTCLw28LpTzPCKu0rGSr6MTOex","esHShqwTCLwhkQJESR/lNcpHYCY5fN2a",
"dc0b815d-d4db-4296-a5b3-17e90b0f3e22","D18","OKSR","OKSR.AOS.riparian.transect.07","OKSR.07.20190708.C",,1,68.669283,-149.146855,"WGS84",0.3,768.9,0.5,"2019-07-08T18:47Z","NEON.DOC.003826vC","Center","river Right",17,0,0.0,,"esHShqwTCLw28LpTzPCKu0rGSr6MTOex","esHShqwTCLwhkQJESR/lNcpHYCY5fN2a",
"32201788-fed2-424c-8112-41f955159554","D18","OKSR","OKSR.AOS.riparian.transect.08","OKSR.08.20190708.C",,1,68.669043,-149.149262,"WGS84",0.4,769.2,0.6,"2019-07-08T18:47Z","NEON.DOC.003826vC","Center","river Right",17,0,0.0,,"esHShqwTCLw28LpTzPCKu0rGSr6MTOex","esHShqwTCLwhkQJESR/lNcpHYCY5fN2a",
"2840739e-9528-439c-8b8e-382d57aaab72","D18","OKSR","OKSR.AOS.riparian.transect.05","OKSR.05.20190708.C",,1,68.669203,-149.144317,"WGS84",0.4,768.1,0.6,"2019-07-08T18:47Z","NEON.DOC.003826vC","Center","river Right",17,0,0.0,,"esHShqwTCLw28LpTzPCKu0rGSr6MTOex","esHShqwTCLwhkQJESR/lNcpHYCY5fN2a",
"440e5ed2-329c-47b1-a89f-5a5c6d2a18b8","D18","OKSR","OKSR.AOS.riparian.transect.06","OKSR.06.20190708.R",,1,68.669145,-149.144536,"WGS84",0.3,768.3,0.5,"2019-07-08T18:47Z","NEON.DOC.003826vC","Right Bank","river Right",17,0,0.0,,"esHShqwTCLw28LpTzPCKu0rGSr6MTOex","esHShqwTCLwhkQJESR/lNcpHYCY5fN2a",
"349f4a34-0287-4609-bebb-041d3a296658","D18","OKSR","OKSR.AOS.riparian.transect.03","OKSR.03.20190708.C",,1,68.670368,-149.140758,"WGS84",0.4,767.7,0.5,"2019-07-08T18:47Z","NEON.DOC.003826vC","Center","river Left",17,0,0.0,,"esHShqwTCLw28LpTzPCKu0rGSr6MTOex","esHShqwTCLwhkQJESR/lNcpHYCY5fN2a",
"5a6f2782-5a7b-423b-ba6e-89ade18a7afd","D18","OKSR","OKSR.AOS.riparian.transect.06","OKSR.06.20190708.C",,1,68.669145,-149.144536,"WGS84",0.3,768.3,0.5,"2019-07-08T18:47Z","NEON.DOC.003826vC","Center","upstream",17,0,0.0,,"esHShqwTCLw28LpTzPCKu0rGSr6MTOex","esHShqwTCLwhkQJESR/lNcpHYCY5fN2a",
"3c899646-9742-4b8e-aa8c-eb259383e9d2","D18","OKSR","OKSR.AOS.riparian.transect.05","OKSR.05.20190708.R",,1,68.669203,-149.144317,"WGS84",0.4,768.1,0.6,"2019-07-08T18:47Z","NEON.DOC.003826vC","Right Bank","river Right",17,0,0.0,,"esHShqwTCLw28LpTzPCKu0rGSr6MTOex","esHShqwTCLwhkQJESR/lNcpHYCY5fN2a",
"a1d7f029-d60f-4813-b747-e927660731ea","D18","OKSR","OKSR.AOS.riparian.transect.06","OKSR.06.20190708.C",,1,68.669145,-149.144536,"WGS84",0.3,768.3,0.5,"2019-07-08T18:47Z","NEON.DOC.003826vC","Center","downstream",17,0,0.0,,"esHShqwTCLw28LpTzPCKu0rGSr6MTOex","esHShqwTCLwhkQJESR/lNcpHYCY5fN2a",
"08cbd7bc-1ee5-4550-92c7-030679dcdfb7","D18","OKSR","OKSR.AOS.riparian.transect.03","OKSR.03.20190708.R",,1,68.670368,-149.140758,"WGS84",0.4,767.7,0.5,"2019-07-08T18:47Z","NEON.DOC.003826vC","Right Bank","river Right",17,0,0.0,,"esHShqwTCLw28LpTzPCKu0rGSr6MTOex","esHShqwTCLwhkQJESR/lNcpHYCY5fN2a",
"587728ec-99b9-4ef5-92cc-ca6072c64df7","D18","OKSR","OKSR.AOS.riparian.transect.02","OKSR.02.20190708.C",,1,68.670851,-149.138767,"WGS84",0.4,766.3,0.6,"2019-07-08T18:47Z","NEON.DOC.003826vC","Center","upstream",17,0,0.0,,"esHShqwTCLw28LpTzPCKu0rGSr6MTOex","esHShqwTCLwhkQJESR/lNcpHYCY5fN2a",
"7cc7c529-3b31-46f2-9ba9-8b98717141a7","D18","OKSR","OKSR.AOS.riparian.transect.09","OKSR.09.20190708.R",,1,68.668880,-149.151299,"WGS84",0.1,770.7,0.1,"2019-07-08T18:47Z","NEON.DOC.003826vC","Right Bank","river Right",17,0,0.0,,"esHShqwTCLw28LpTzPCKu0rGSr6MTOex","esHShqwTCLwhkQJESR/lNcpHYCY5fN2a",
"6840c036-05fc-4fd5-b3f7-59e824902315","D18","OKSR","OKSR.AOS.riparian.transect.08","OKSR.08.20190708.C",,1,68.669043,-149.149262,"WGS84",0.4,769.2,0.6,"2019-07-08T18:47Z","NEON.DOC.003826vC","Center","river Left",17,0,0.0,,"esHShqwTCLw28LpTzPCKu0rGSr6MTOex","esHShqwTCLwhkQJESR/lNcpHYCY5fN2a",
"35fd0321-aac0-4a7a-ab7a-1ec7ec853c28","D18","OKSR","OKSR.AOS.riparian.transect.01","OKSR.01.20190708.C",,1,68.671416,-149.137117,"WGS84",0.1,765.9,0.1,"2019-07-08T18:47Z","NEON.DOC.003826vC","Center","downstream",17,0,0.0,,"esHShqwTCLw28LpTzPCKu0rGSr6MTOex","esHShqwTCLwhkQJESR/lNcpHYCY5fN2a",
"3c9a5db6-bb8c-475c-8fe4-a0fdc8c0b6bc","D18","OKSR","OKSR.AOS.riparian.transect.05","OKSR.05.20190708.C",,1,68.669203,-149.144317,"WGS84",0.4,768.1,0.6,"2019-07-08T18:47Z","NEON.DOC.003826vC","Center","river Left",17,0,0.0,,"esHShqwTCLw28LpTzPCKu0rGSr6MTOex","esHShqwTCLwhkQJESR/lNcpHYCY5fN2a",
"2aa13026-7196-4509-abad-0f2da6a51a9d","D18","OKSR","OKSR.AOS.riparian.transect.09","OKSR.09.20190708.C",,1,68.668880,-149.151299,"WGS84",0.1,770.7,0.1,"2019-07-08T18:47Z","NEON.DOC.003826vC","Center","downstream",17,0,0.0,,"esHShqwTCLw28LpTzPCKu0rGSr6MTOex","esHShqwTCLwhkQJESR/lNcpHYCY5fN2a",
"cad97d11-7a88-4b22-a4fc-ab31a01a383e","D18","OKSR","OKSR.AOS.riparian.transect.07","OKSR.07.20190708.L",,1,68.669283,-149.146855,"WGS84",0.3,768.9,0.5,"2019-07-08T18:47Z","NEON.DOC.003826vC","Left Bank","river Left",17,0,0.0,,"esHShqwTCLw28LpTzPCKu0rGSr6MTOex","esHShqwTCLwhkQJESR/lNcpHYCY5fN2a",
"043964bc-99d4-4f73-a099-3676ad851d34","D18","OKSR","OKSR.AOS.riparian.transect.01","OKSR.01.20190708.C",,1,68.671416,-149.137117,"WGS84",0.1,765.9,0.1,"2019-07-08T18:47Z","NEON.DOC.003826vC","Center","upstream",17,0,0.0,,"esHShqwTCLw28LpTzPCKu0rGSr6MTOex","esHShqwTCLwhkQJESR/lNcpHYCY5fN2a",
"dbc88eeb-3c0f-46b0-bcab-4423e6d6ffb6","D18","OKSR","OKSR.AOS.riparian.transect.02","OKSR.02.20190708.L",,1,68.670851,-149.138767,"WGS84",0.4,766.3,0.6,"2019-07-08T18:47Z","NEON.DOC.003826vC","Left Bank","river Left",17,0,0.0,,"esHShqwTCLw28LpTzPCKu0rGSr6MTOex","esHShqwTCLwhkQJESR/lNcpHYCY5fN2a",
"c268b79d-d4c2-4ec6-9671-a2ae9720d432","D18","OKSR","OKSR.AOS.riparian.transect.08","OKSR.08.20190708.C",,1,68.669043,-149.149262,"WGS84",0.4,769.2,0.6,"2019-07-08T18:47Z","NEON.DOC.003826vC","Center","upstream",17,0,0.0,,"esHShqwTCLw28LpTzPCKu0rGSr6MTOex","esHShqwTCLwhkQJESR/lNcpHYCY5fN2a",
"293472a2-86b8-4bc8-a9ef-d10be55d6de3","D18","OKSR","OKSR.AOS.riparian.transect.08","OKSR.08.20190708.R",,1,68.669043,-149.149262,"WGS84",0.4,769.2,0.6,"2019-07-08T18:47Z","NEON.DOC.003826vC","Right Bank","river Right",17,0,0.0,,"esHShqwTCLw28LpTzPCKu0rGSr6MTOex","esHShqwTCLwhkQJESR/lNcpHYCY5fN2a",
"099144ee-9022-41f5-862a-90c499e16e29","D18","OKSR","OKSR.AOS.riparian.transect.07","OKSR.07.20190708.R",,1,68.669283,-149.146855,"WGS84",0.3,768.9,0.5,"2019-07-08T18:47Z","NEON.DOC.003826vC","Right Bank","river Right",17,0,0.0,,"esHShqwTCLw28LpTzPCKu0rGSr6MTOex","esHShqwTCLwhkQJESR/lNcpHYCY5fN2a",
"faa91862-12af-452d-96fb-41a06d1f61db","D18","OKSR","OKSR.AOS.riparian.transect.10","OKSR.10.20190708.R",,1,68.668598,-149.153095,"WGS84",0.1,771.3,0.1,"2019-07-08T18:47Z","NEON.DOC.003826vC","Right Bank","river Right",17,0,0.0,,"esHShqwTCLw28LpTzPCKu0rGSr6MTOex","esHShqwTCLwhkQJESR/lNcpHYCY5fN2a",
"0f4b1363-6aa8-467f-8660-dc920eb5851a","D18","OKSR","OKSR.AOS.riparian.transect.10","OKSR.10.20190708.C",,1,68.668598,-149.153095,"WGS84",0.1,771.3,0.1,"2019-07-08T18:47Z","NEON.DOC.003826vC","Center","downstream",17,0,0.0,,"esHShqwTCLw28LpTzPCKu0rGSr6MTOex","esHShqwTCLwhkQJESR/lNcpHYCY5fN2a",
"711eaa95-0b67-4018-8f34-26ec7c13e820","D18","OKSR","OKSR.AOS.riparian.transect.07","OKSR.07.20190708.C",,1,68.669283,-149.146855,"WGS84",0.3,768.9,0.5,"2019-07-08T18:47Z","NEON.DOC.003826vC","Center","upstream",17,0,0.0,,"esHShqwTCLw28LpTzPCKu0rGSr6MTOex","esHShqwTCLwhkQJESR/lNcpHYCY5fN2a",
"f01e38ae-9f26-48d1-8e95-a4523ad1671b","D18","OKSR","OKSR.AOS.riparian.transect.05","OKSR.05.20190708.C",,1,68.669203,-149.144317,"WGS84",0.4,768.1,0.6,"2019-07-08T18:47Z","NEON.DOC.003826vC","Center","downstream",17,0,0.0,,"esHShqwTCLw28LpTzPCKu0rGSr6MTOex","esHShqwTCLwhkQJESR/lNcpHYCY5fN2a",
"97c16ec4-021e-43fd-a705-6c19f961dadc","D18","OKSR","OKSR.AOS.riparian.transect.04","OKSR.04.20190708.C",,1,68.669612,-149.141683,"WGS84",0.4,767.8,0.4,"2019-07-08T18:47Z","NEON.DOC.003826vC","Center","upstream",17,0,0.0,,"esHShqwTCLw28LpTzPCKu0rGSr6MTOex","esHShqwTCLwhkQJESR/lNcpHYCY5fN2a",
"3c4c1cdf-6c0b-4deb-967d-ee7c5bd1fb15","D18","OKSR","OKSR.AOS.riparian.transect.06","OKSR.06.20190708.C",,1,68.669145,-149.144536,"WGS84",0.3,768.3,0.5,"2019-07-08T18:47Z","NEON.DOC.003826vC","Center","river Right",17,0,0.0,,"esHShqwTCLw28LpTzPCKu0rGSr6MTOex","esHShqwTCLwhkQJESR/lNcpHYCY5fN2a",
